ip,eventtimestamp,devicetype,event_type,product_type,userid,globalseq,prevglobalseq
66.249.1.154,1661891660910,mobile,product_catalog,N/A,17780539,3062238,3062237
66.249.1.154,1661891660910,mobile,product_detail,ear phones,17780539,3062239,3062238
66.249.1.154,1661891660910,mobile,product_catalog,N/A,17780539,3062240,3062239
66.249.1.154,1661891660910,mobile,home_page,N/A,17780539,3062241,3062240
66.249.1.154,1661891660910,mobile,product_catalog,N/A,17780539,3062242,3062241
66.249.1.154,1661891660910,mobile,product_detail,cameras,17780539,3062243,3062242
66.249.1.154,1661891660910,mobile,add_to_cart,cameras,17780539,3062244,3062243
66.249.1.154,1661891660910,mobile,product_catalog,N/A,17780539,3062245,3062244
66.249.1.154,1661891660910,mobile,product_detail,laptops,17780539,3062246,3062245
66.249.1.154,1661891660910,mobile,add_to_cart,laptops,17780539,3062247,3062246
66.249.1.154,1661891660910,mobile,order,laptops,17780539,3062248,3062247
66.249.1.154,1661891660910,mobile,remove_from_cart,laptops,17780539,3062249,3062248
66.249.1.154,1661891660910,mobile,,,17780539,3062250,3062249
66.249.1.234,1661891660940,mobile,home_page,N/A,17781084,3062251,3062155
66.249.1.234,1661891660940,mobile,product_catalog,N/A,17781084,3062252,3062251
66.249.1.234,1661891660940,mobile,product_detail,video games,17781084,3062253,3062252
66.249.1.234,1661891660940,mobile,add_to_cart,video games,17781084,3062254,3062253
66.249.1.234,1661891660940,mobile,product_catalog,N/A,17781084,3062255,3062254
66.249.1.126,1661891660945,mobile,home_page,N/A,17782146,3062286,3061871
66.249.1.126,1661891660945,mobile,product_catalog,N/A,17782146,3062287,3062286
66.249.1.126,1661891660945,mobile,product_detail,soundbars,17782146,3062288,3062287
66.249.1.126,1661891660945,mobile,add_to_cart,soundbars,17782146,3062289,3062288
66.249.1.126,1661891660945,mobile,order,soundbars,17782146,3062290,3062289
66.249.1.126,1661891660945,mobile,order_checkout,soundbars,17782146,3062291,3062290
66.249.1.126,1661891660945,mobile,,,17782146,3062292,3062291
66.249.1.234,1661891660940,mobile,home_page,N/A,17781084,3062256,3062255
66.249.1.234,1661891660940,mobile,product_catalog,N/A,17781084,3062257,3062256
66.249.1.234,1661891660940,mobile,product_detail,cd players,17781084,3062258,3062257
66.249.1.234,1661891660940,mobile,add_to_cart,cd players,17781084,3062259,3062258
66.249.1.234,1661891660940,mobile,order,cd players,17781084,3062260,3062259
66.249.1.234,1661891660940,mobile,remove_from_cart,cd players,17781084,3062261,3062260
66.249.1.234,1661891660940,mobile,product_catalog,N/A,17781084,3062262,3062261
66.249.1.234,1661891660940,mobile,product_detail,cameras,17781084,3062263,3062262
66.249.1.234,1661891660940,mobile,add_to_cart,cameras,17781084,3062264,3062263
66.249.1.234,1661891660940,mobile,product_catalog,N/A,17781084,3062265,3062264
66.249.1.234,1661891660940,mobile,home_page,N/A,17781084,3062266,3062265
66.249.1.234,1661891660940,mobile,product_catalog,N/A,17781084,3062267,3062266
66.249.1.234,1661891660940,mobile,product_detail,cell phones,17781084,3062268,3062267
66.249.1.234,1661891660940,mobile,add_to_cart,cell phones,17781084,3062269,3062268
66.249.1.234,1661891660940,mobile,remove_from_cart,cell phones,17781084,3062270,3062269
66.249.1.234,1661891660941,mobile,product_catalog,N/A,17781084,3062271,3062270
66.249.1.234,1661891660941,mobile,home_page,N/A,17781084,3062272,3062271
66.249.1.234,1661891660941,mobile,product_catalog,N/A,17781084,3062273,3062272
66.249.1.234,1661891660941,mobile,home_page,N/A,17781084,3062274,3062273
66.249.1.234,1661891660941,mobile,product_catalog,N/A,17781084,3062275,3062274
66.249.1.234,1661891660941,mobile,home_page,N/A,17781084,3062276,3062275
66.249.1.234,1661891660941,mobile,product_catalog,N/A,17781084,3062277,3062276
66.249.1.234,1661891660941,mobile,product_detail,cameras,17781084,3062278,3062277
66.249.1.234,1661891660941,mobile,add_to_cart,cameras,17781084,3062279,3062278
66.249.1.234,1661891660941,mobile,order,cameras,17781084,3062280,3062279
66.249.1.234,1661891660941,mobile,product_catalog,N/A,17781084,3062281,3062280
66.249.1.234,1661891660941,mobile,product_detail,video games,17781084,3062282,3062281
66.249.1.234,1661891660941,mobile,add_to_cart,video games,17781084,3062283,3062282
66.249.1.234,1661891660941,mobile,remove_from_cart,video games,17781084,3062284,3062283
66.249.1.234,1661891660941,mobile,,,17781084,3062285,3062284
66.249.1.102,1661891660965,computer,home_page,N/A,17783980,3062293,3062144
66.249.1.102,1661891660965,computer,product_catalog,N/A,17783980,3062294,3062293
66.249.1.102,1661891660965,computer,home_page,N/A,17783980,3062295,3062294
66.249.1.102,1661891660965,computer,product_catalog,N/A,17783980,3062296,3062295
66.249.1.150,1661891660966,mobile,home_page,N/A,17784385,3062300,3062029
66.249.1.150,1661891660966,mobile,product_catalog,N/A,17784385,3062302,3062300
66.249.1.150,1661891660966,mobile,product_detail,video games,17784385,3062304,3062302
66.249.1.150,1661891660966,mobile,product_catalog,N/A,17784385,3062305,3062304
66.249.1.150,1661891660966,mobile,product_detail,ear phones,17784385,3062306,3062305
66.249.1.150,1661891660966,mobile,product_catalog,N/A,17784385,3062307,3062306
66.249.1.150,1661891660966,mobile,home_page,N/A,17784385,3062308,3062307
66.249.1.150,1661891660966,mobile,product_catalog,N/A,17784385,3062309,3062308
66.249.1.150,1661891660966,mobile,home_page,N/A,17784385,3062310,3062309
66.249.1.150,1661891660966,mobile,product_catalog,N/A,17784385,3062311,3062310
66.249.1.150,1661891660966,mobile,home_page,N/A,17784385,3062312,3062311
66.249.1.150,1661891660967,mobile,product_catalog,N/A,17784385,3062313,3062312
66.249.1.150,1661891660967,mobile,home_page,N/A,17784385,3062314,3062313
66.249.1.150,1661891660967,mobile,product_catalog,N/A,17784385,3062315,3062314
66.249.1.150,1661891660967,mobile,product_detail,cd players,17784385,3062316,3062315
66.249.1.150,1661891660967,mobile,add_to_cart,cd players,17784385,3062317,3062316
66.249.1.102,1661891660965,computer,product_detail,soundbars,17783980,3062297,3062296
66.249.1.102,1661891660965,computer,add_to_cart,soundbars,17783980,3062298,3062297
66.249.1.150,1661891660967,mobile,remove_from_cart,cd players,17784385,3062318,3062317
66.249.1.150,1661891660967,mobile,,,17784385,3062319,3062318
66.249.1.102,1661891660965,computer,order,soundbars,17783980,3062299,3062298
66.249.1.102,1661891660966,computer,remove_from_cart,soundbars,17783980,3062301,3062299
66.249.1.102,1661891660966,computer,,,17783980,3062303,3062301
66.249.1.127,1661891660976,tablet,home_page,N/A,17785547,3062320,3062175
66.249.1.127,1661891660976,tablet,product_catalog,N/A,17785547,3062321,3062320
66.249.1.127,1661891660977,tablet,product_detail,AirPods,17785547,3062322,3062321
66.249.1.127,1661891660977,tablet,add_to_cart,AirPods,17785547,3062323,3062322
66.249.1.127,1661891660977,tablet,remove_from_cart,AirPods,17785547,3062324,3062323
66.249.1.127,1661891660977,tablet,product_detail,AirPods,17785547,3062325,3062324
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062326,3062325
66.249.1.127,1661891660977,tablet,home_page,N/A,17785547,3062327,3062326
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062328,3062327
66.249.1.127,1661891660977,tablet,product_detail,cameras,17785547,3062329,3062328
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062330,3062329
66.249.1.127,1661891660977,tablet,product_detail,AirPods,17785547,3062331,3062330
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062332,3062331
66.249.1.127,1661891660977,tablet,home_page,N/A,17785547,3062333,3062332
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062334,3062333
66.249.1.127,1661891660977,tablet,home_page,N/A,17785547,3062335,3062334
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062336,3062335
66.249.1.127,1661891660977,tablet,product_detail,laptops,17785547,3062337,3062336
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062338,3062337
66.249.1.127,1661891660977,tablet,home_page,N/A,17785547,3062339,3062338
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062340,3062339
66.249.1.127,1661891660977,tablet,product_detail,AirPods,17785547,3062341,3062340
66.249.1.127,1661891660977,tablet,add_to_cart,AirPods,17785547,3062342,3062341
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062343,3062342
66.249.1.127,1661891660977,tablet,product_detail,laptops,17785547,3062344,3062343
66.249.1.127,1661891660977,tablet,product_catalog,N/A,17785547,3062345,3062344
66.249.1.127,1661891660977,tablet,product_detail,soundbars,17785547,3062346,3062345
66.249.1.127,1661891660977,tablet,add_to_cart,soundbars,17785547,3062347,3062346
66.249.1.127,1661891660977,tablet,order,soundbars,17785547,3062348,3062347
66.249.1.127,1661891660977,tablet,order_checkout,soundbars,17785547,3062349,3062348
66.249.1.127,1661891660977,tablet,,,17785547,3062350,3062349
66.249.1.172,1661891661078,computer,home_page,N/A,17786421,3062351,3062303
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062352,3062351
66.249.1.172,1661891661079,computer,product_detail,ear phones,17786421,3062353,3062352
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062354,3062353
66.249.1.172,1661891661079,computer,product_detail,AirPods,17786421,3062355,3062354
66.249.1.172,1661891661079,computer,add_to_cart,AirPods,17786421,3062356,3062355
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062357,3062356
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062358,3062357
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062359,3062358
66.249.1.172,1661891661079,computer,product_detail,AirPods,17786421,3062360,3062359
66.249.1.172,1661891661079,computer,add_to_cart,AirPods,17786421,3062361,3062360
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062362,3062361
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062363,3062362
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062364,3062363
66.249.1.172,1661891661079,computer,product_detail,ear phones,17786421,3062365,3062364
66.249.1.172,1661891661079,computer,add_to_cart,ear phones,17786421,3062366,3062365
66.249.1.172,1661891661079,computer,remove_from_cart,ear phones,17786421,3062367,3062366
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062368,3062367
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062369,3062368
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062370,3062369
66.249.1.172,1661891661079,computer,product_detail,video games,17786421,3062371,3062370
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062372,3062371
66.249.1.172,1661891661079,computer,product_detail,video games,17786421,3062373,3062372
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062374,3062373
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062375,3062374
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062376,3062375
66.249.1.172,1661891661079,computer,product_detail,cell phones,17786421,3062377,3062376
66.249.1.172,1661891661079,computer,add_to_cart,cell phones,17786421,3062378,3062377
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062379,3062378
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062380,3062379
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062381,3062380
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062382,3062381
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062383,3062382
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062384,3062383
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062385,3062384
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062386,3062385
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062387,3062386
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062388,3062387
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062389,3062388
66.249.1.172,1661891661079,computer,product_detail,laptops,17786421,3062390,3062389
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062391,3062390
66.249.1.172,1661891661079,computer,product_detail,AirPods,17786421,3062392,3062391
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062393,3062392
66.249.1.172,1661891661079,computer,product_detail,video games,17786421,3062394,3062393
66.249.1.172,1661891661079,computer,add_to_cart,video games,17786421,3062395,3062394
66.249.1.172,1661891661079,computer,remove_from_cart,video games,17786421,3062396,3062395
66.249.1.172,1661891661079,computer,product_detail,laptops,17786421,3062397,3062396
66.249.1.172,1661891661079,computer,add_to_cart,laptops,17786421,3062398,3062397
66.249.1.172,1661891661079,computer,remove_from_cart,laptops,17786421,3062399,3062398
66.249.1.172,1661891661079,computer,product_catalog,N/A,17786421,3062400,3062399
66.249.1.172,1661891661079,computer,home_page,N/A,17786421,3062401,3062400
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062402,3062401
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062403,3062402
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062404,3062403
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062405,3062404
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062406,3062405
66.249.1.172,1661891661080,computer,product_detail,video games,17786421,3062407,3062406
66.249.1.172,1661891661080,computer,add_to_cart,video games,17786421,3062408,3062407
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062409,3062408
66.249.1.172,1661891661080,computer,product_detail,AirPods,17786421,3062410,3062409
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062411,3062410
66.249.1.172,1661891661080,computer,product_detail,video games,17786421,3062412,3062411
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062413,3062412
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062414,3062413
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062415,3062414
66.249.1.172,1661891661080,computer,product_detail,cell phones,17786421,3062416,3062415
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062417,3062416
66.249.1.172,1661891661080,computer,product_detail,soundbars,17786421,3062418,3062417
66.249.1.172,1661891661080,computer,add_to_cart,soundbars,17786421,3062419,3062418
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062420,3062419
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062421,3062420
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062422,3062421
66.249.1.172,1661891661080,computer,product_detail,ear phones,17786421,3062423,3062422
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062424,3062423
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062425,3062424
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062426,3062425
66.249.1.172,1661891661080,computer,product_detail,soundbars,17786421,3062427,3062426
66.249.1.172,1661891661080,computer,add_to_cart,soundbars,17786421,3062428,3062427
66.249.1.172,1661891661080,computer,remove_from_cart,soundbars,17786421,3062429,3062428
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062430,3062429
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062431,3062430
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062432,3062431
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062433,3062432
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062434,3062433
66.249.1.172,1661891661080,computer,product_detail,video games,17786421,3062435,3062434
66.249.1.172,1661891661080,computer,add_to_cart,video games,17786421,3062436,3062435
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062437,3062436
66.249.1.172,1661891661080,computer,product_detail,cd players,17786421,3062438,3062437
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062439,3062438
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062440,3062439
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062441,3062440
66.249.1.172,1661891661080,computer,home_page,N/A,17786421,3062442,3062441
66.249.1.172,1661891661080,computer,product_catalog,N/A,17786421,3062443,3062442
66.249.1.172,1661891661080,computer,product_detail,ear phones,17786421,3062444,3062443
